year,survey,prefix,filename,url,is_revision,has_dictionary,dictionary_filename,release
2012,Directory,HD,HD2012.zip,https://nces.ed.gov/ipeds/datacenter/data/HD2012.zip,False,True,HD2012_Dict.zip,
2012,InstitutionalCharacteristics,IC,IC2012.zip,https://nces.ed.gov/ipeds/datacenter/data/IC2012.zip,False,True,IC2012_Dict.zip,revised
2012,InstitutionalCharacteristics,IC,IC2012_AY.zip,https://nces.ed.gov/ipeds/datacenter/data/IC2012_AY.zip,False,True,IC2012_AY_Dict.zip,
2012,InstitutionalCharacteristics,IC,IC2012_PY.zip,https://nces.ed.gov/ipeds/datacenter/data/IC2012_PY.zip,False,True,IC2012_PY_Dict.zip,
2012,InstitutionalCharacteristics,IC,IC2012.zip,https://nces.ed.gov/ipeds/datacenter/data/IC2012.zip,False,True,IC2012_Dict.zip,revised
2012,Completions,C,C2012_A.zip,https://nces.ed.gov/ipeds/datacenter/data/C2012_A.zip,False,True,C2012_A_Dict.zip,revised
2012,Completions,C,C2012_B.zip,https://nces.ed.gov/ipeds/datacenter/data/C2012_B.zip,False,True,C2012_B_Dict.zip,revised
2012,Completions,C,C2012_C.zip,https://nces.ed.gov/ipeds/datacenter/data/C2012_C.zip,False,True,C2012_C_Dict.zip,revised
2012,FallEnrollment,EF,EFFY2012.zip,https://nces.ed.gov/ipeds/datacenter/data/EFFY2012.zip,False,True,EFFY2012_Dict.zip,revised
2012,FallEnrollment,EF,EF2012A.zip,https://nces.ed.gov/ipeds/datacenter/data/EF2012A.zip,False,True,EF2012A_Dict.zip,revised
2012,FallEnrollment,EF,EF2012CP.zip,https://nces.ed.gov/ipeds/datacenter/data/EF2012CP.zip,False,True,EF2012CP_Dict.zip,revised
2012,FallEnrollment,EF,EF2012B.zip,https://nces.ed.gov/ipeds/datacenter/data/EF2012B.zip,False,True,EF2012B_Dict.zip,revised
2012,FallEnrollment,EF,EF2012C.zip,https://nces.ed.gov/ipeds/datacenter/data/EF2012C.zip,False,True,EF2012C_Dict.zip,revised
2012,FallEnrollment,EF,EF2012D.zip,https://nces.ed.gov/ipeds/datacenter/data/EF2012D.zip,False,True,EF2012D_Dict.zip,revised
2012,FallEnrollment,EF,EF2012A_DIST.zip,https://nces.ed.gov/ipeds/datacenter/data/EF2012A_DIST.zip,False,True,EF2012A_DIST_Dict.zip,revised
2012,FallEnrollment,EFIA,EFIA2012.zip,https://nces.ed.gov/ipeds/datacenter/data/EFIA2012.zip,False,True,EFIA2012_Dict.zip,revised
2012,Finance,F,FLAGS2012.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2012.zip,False,True,FLAGS2012_Dict.zip,revised
2012,Finance,F,FLAGS2012.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2012.zip,False,True,FLAGS2012_Dict.zip,revised
2012,Finance,F,FLAGS2012.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2012.zip,False,True,FLAGS2012_Dict.zip,revised
2012,Finance,F,FLAGS2012.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2012.zip,False,True,FLAGS2012_Dict.zip,revised
2012,Finance,F,FLAGS2012.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2012.zip,False,True,FLAGS2012_Dict.zip,revised
2012,Finance,F,FLAGS2012.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2012.zip,False,True,FLAGS2012_Dict.zip,revised
2012,Finance,F,FLAGS2012.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2012.zip,False,True,FLAGS2012_Dict.zip,revised
2012,Finance,F,FLAGS2012.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2012.zip,False,True,FLAGS2012_Dict.zip,revised
2012,Finance,F,FLAGS2012.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2012.zip,False,True,FLAGS2012_Dict.zip,revised
2012,Finance,F1112,F1112_F1A.zip,https://nces.ed.gov/ipeds/datacenter/data/F1112_F1A.zip,False,True,F1112_F1A_Dict.zip,revised
2012,Finance,F1112,F1112_F2.zip,https://nces.ed.gov/ipeds/datacenter/data/F1112_F2.zip,False,True,F1112_F2_Dict.zip,revised
2012,Finance,F1112,F1112_F3.zip,https://nces.ed.gov/ipeds/datacenter/data/F1112_F3.zip,False,True,F1112_F3_Dict.zip,revised
2012,StudentFinancialAid,SFA,SFA1112.zip,https://nces.ed.gov/ipeds/datacenter/data/SFA1112.zip,False,True,SFA1112_Dict.zip,revised
2012,GraduationRates,GR,GR2012.zip,https://nces.ed.gov/ipeds/datacenter/data/GR2012.zip,False,True,GR2012_Dict.zip,revised
2012,GraduationRates,GR,GR2012_L2.zip,https://nces.ed.gov/ipeds/datacenter/data/GR2012_L2.zip,False,True,GR2012_L2_Dict.zip,revised
2012,GraduationRates,GR,GR200_12.zip,https://nces.ed.gov/ipeds/datacenter/data/GR200_12.zip,False,True,GR200_12_Dict.zip,revised
2012,HumanResources,SAL,SAL2012_IS.zip,https://nces.ed.gov/ipeds/datacenter/data/SAL2012_IS.zip,False,True,SAL2012_IS_Dict.zip,revised
2012,HumanResources,SAL,SAL2012_NIS.zip,https://nces.ed.gov/ipeds/datacenter/data/SAL2012_NIS.zip,False,True,SAL2012_NIS_Dict.zip,revised
2012,HumanResources,S,S2012_OC.zip,https://nces.ed.gov/ipeds/datacenter/data/S2012_OC.zip,False,True,S2012_OC_Dict.zip,revised
2012,HumanResources,S,S2012_SIS.zip,https://nces.ed.gov/ipeds/datacenter/data/S2012_SIS.zip,False,True,S2012_SIS_Dict.zip,revised
2012,HumanResources,S,S2012_IS.zip,https://nces.ed.gov/ipeds/datacenter/data/S2012_IS.zip,False,True,S2012_IS_Dict.zip,revised
2012,HumanResources,S,S2012_NH.zip,https://nces.ed.gov/ipeds/datacenter/data/S2012_NH.zip,False,True,S2012_NH_Dict.zip,revised
2012,HumanResources,EAP,EAP2012.zip,https://nces.ed.gov/ipeds/datacenter/data/EAP2012.zip,False,True,EAP2012_Dict.zip,revised
