year,survey,prefix,filename,url,is_revision,has_dictionary,dictionary_filename,release
2013,Directory,HD,HD2013.zip,https://nces.ed.gov/ipeds/datacenter/data/HD2013.zip,False,True,HD2013_Dict.zip,
2013,InstitutionalCharacteristics,IC,IC2013.zip,https://nces.ed.gov/ipeds/datacenter/data/IC2013.zip,False,True,IC2013_Dict.zip,revised
2013,InstitutionalCharacteristics,IC,IC2013_AY.zip,https://nces.ed.gov/ipeds/datacenter/data/IC2013_AY.zip,False,True,IC2013_AY_Dict.zip,
2013,InstitutionalCharacteristics,IC,IC2013_PY.zip,https://nces.ed.gov/ipeds/datacenter/data/IC2013_PY.zip,False,True,IC2013_PY_Dict.zip,
2013,InstitutionalCharacteristics,IC,IC2013.zip,https://nces.ed.gov/ipeds/datacenter/data/IC2013.zip,False,True,IC2013_Dict.zip,revised
2013,Completions,C,C2013_A.zip,https://nces.ed.gov/ipeds/datacenter/data/C2013_A.zip,False,True,C2013_A_Dict.zip,revised
2013,Completions,C,C2013_B.zip,https://nces.ed.gov/ipeds/datacenter/data/C2013_B.zip,False,True,C2013_B_Dict.zip,revised
2013,Completions,C,C2013_C.zip,https://nces.ed.gov/ipeds/datacenter/data/C2013_C.zip,False,True,C2013_C_Dict.zip,revised
2013,Completions,C,C2013DEP.zip,https://nces.ed.gov/ipeds/datacenter/data/C2013DEP.zip,False,True,C2013DEP_Dict.zip,revised
2013,FallEnrollment,EF,EFFY2013.zip,https://nces.ed.gov/ipeds/datacenter/data/EFFY2013.zip,False,True,EFFY2013_Dict.zip,revised
2013,FallEnrollment,EF,EF2013A.zip,https://nces.ed.gov/ipeds/datacenter/data/EF2013A.zip,False,True,EF2013A_Dict.zip,revised
2013,FallEnrollment,EF,EF2013B.zip,https://nces.ed.gov/ipeds/datacenter/data/EF2013B.zip,False,True,EF2013B_Dict.zip,revised
2013,FallEnrollment,EF,EF2013C.zip,https://nces.ed.gov/ipeds/datacenter/data/EF2013C.zip,False,True,EF2013C_Dict.zip,revised
2013,FallEnrollment,EF,EF2013D.zip,https://nces.ed.gov/ipeds/datacenter/data/EF2013D.zip,False,True,EF2013D_Dict.zip,revised
2013,FallEnrollment,EF,EF2013A_DIST.zip,https://nces.ed.gov/ipeds/datacenter/data/EF2013A_DIST.zip,False,True,EF2013A_DIST_Dict.zip,revised
2013,FallEnrollment,EFIA,EFIA2013.zip,https://nces.ed.gov/ipeds/datacenter/data/EFIA2013.zip,False,True,EFIA2013_Dict.zip,revised
2013,Finance,F,FLAGS2013.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2013.zip,False,True,FLAGS2013_Dict.zip,revised
2013,Finance,F,FLAGS2013.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2013.zip,False,True,FLAGS2013_Dict.zip,revised
2013,Finance,F,FLAGS2013.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2013.zip,False,True,FLAGS2013_Dict.zip,revised
2013,Finance,F,FLAGS2013.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2013.zip,False,True,FLAGS2013_Dict.zip,revised
2013,Finance,F,FLAGS2013.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2013.zip,False,True,FLAGS2013_Dict.zip,revised
2013,Finance,F,FLAGS2013.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2013.zip,False,True,FLAGS2013_Dict.zip,revised
