year,survey,prefix,filename,url,is_revision,has_dictionary,dictionary_filename,release
2017,Directory,HD,HD2017.zip,https://nces.ed.gov/ipeds/datacenter/data/HD2017.zip,False,True,HD2017_Dict.zip,
2017,InstitutionalCharacteristics,IC,IC2017.zip,https://nces.ed.gov/ipeds/datacenter/data/IC2017.zip,False,True,IC2017_Dict.zip,revised
2017,InstitutionalCharacteristics,IC,IC2017_AY.zip,https://nces.ed.gov/ipeds/datacenter/data/IC2017_AY.zip,False,True,IC2017_AY_Dict.zip,
2017,InstitutionalCharacteristics,IC,IC2017_PY.zip,https://nces.ed.gov/ipeds/datacenter/data/IC2017_PY.zip,False,True,IC2017_PY_Dict.zip,
2017,Completions,C,C2017_A.zip,https://nces.ed.gov/ipeds/datacenter/data/C2017_A.zip,False,True,C2017_A_Dict.zip,revised
2017,Completions,C,C2017_B.zip,https://nces.ed.gov/ipeds/datacenter/data/C2017_B.zip,False,True,C2017_B_Dict.zip,revised
2017,Completions,C,C2017_C.zip,https://nces.ed.gov/ipeds/datacenter/data/C2017_C.zip,False,True,C2017_C_Dict.zip,revised
2017,Completions,C,C2017DEP.zip,https://nces.ed.gov/ipeds/datacenter/data/C2017DEP.zip,False,True,C2017DEP_Dict.zip,revised
2017,FallEnrollment,EF,EFFY2017.zip,https://nces.ed.gov/ipeds/datacenter/data/EFFY2017.zip,False,True,EFFY2017_Dict.zip,revised
2017,FallEnrollment,EF,EF2017A.zip,https://nces.ed.gov/ipeds/datacenter/data/EF2017A.zip,False,True,EF2017A_Dict.zip,revised
2017,FallEnrollment,EF,EF2017B.zip,https://nces.ed.gov/ipeds/datacenter/data/EF2017B.zip,False,True,EF2017B_Dict.zip,revised
2017,FallEnrollment,EF,EF2017C.zip,https://nces.ed.gov/ipeds/datacenter/data/EF2017C.zip,False,True,EF2017C_Dict.zip,revised
2017,FallEnrollment,EF,EF2017D.zip,https://nces.ed.gov/ipeds/datacenter/data/EF2017D.zip,False,True,EF2017D_Dict.zip,revised
2017,FallEnrollment,EF,EF2017A_DIST.zip,https://nces.ed.gov/ipeds/datacenter/data/EF2017A_DIST.zip,False,True,EF2017A_DIST_Dict.zip,revised
2017,FallEnrollment,EFIA,EFIA2017.zip,https://nces.ed.gov/ipeds/datacenter/data/EFIA2017.zip,False,True,EFIA2017_Dict.zip,revised
2017,Finance,F,FLAGS2017.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2017.zip,False,True,FLAGS2017_Dict.zip,revised
2017,Finance,F,FLAGS2017.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2017.zip,False,True,FLAGS2017_Dict.zip,revised
2017,Finance,F,FLAGS2017.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2017.zip,False,True,FLAGS2017_Dict.zip,revised
2017,Finance,F,FLAGS2017.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2017.zip,False,True,FLAGS2017_Dict.zip,revised
2017,Finance,F,FLAGS2017.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2017.zip,False,True,FLAGS2017_Dict.zip,revised
2017,Finance,F,FLAGS2017.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2017.zip,False,True,FLAGS2017_Dict.zip,revised
2017,Finance,F,FLAGS2017.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2017.zip,False,True,FLAGS2017_Dict.zip,revised
2017,Finance,F,FLAGS2017.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2017.zip,False,True,FLAGS2017_Dict.zip,revised
2017,Finance,F,FLAGS2017.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2017.zip,False,True,FLAGS2017_Dict.zip,revised
2017,Finance,F,FLAGS2017.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2017.zip,False,True,FLAGS2017_Dict.zip,revised
2017,Finance,F,FLAGS2017.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2017.zip,False,True,FLAGS2017_Dict.zip,revised
2017,Finance,F,FLAGS2017.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2017.zip,False,True,FLAGS2017_Dict.zip,revised
2017,Finance,F,FLAGS2017.zip,https://nces.ed.gov/ipeds/datacenter/data/FLAGS2017.zip,False,True,FLAGS2017_Dict.zip,revised
2017,Finance,F1617,F1617_F1A.zip,https://nces.ed.gov/ipeds/datacenter/data/F1617_F1A.zip,False,True,F1617_F1A_Dict.zip,revised
2017,Finance,F1617,F1617_F2.zip,https://nces.ed.gov/ipeds/datacenter/data/F1617_F2.zip,False,True,F1617_F2_Dict.zip,revised
2017,Finance,F1617,F1617_F3.zip,https://nces.ed.gov/ipeds/datacenter/data/F1617_F3.zip,False,True,F1617_F3_Dict.zip,revised
2017,StudentFinancialAid,SFA,SFA1617.zip,https://nces.ed.gov/ipeds/datacenter/data/SFA1617.zip,False,True,SFA1617_Dict.zip,revised
2017,StudentFinancialAid,SFA,SFAV1617.zip,https://nces.ed.gov/ipeds/datacenter/data/SFAV1617.zip,False,True,SFAV1617_Dict.zip,revised
2017,GraduationRates,GR,GR2017.zip,https://nces.ed.gov/ipeds/datacenter/data/GR2017.zip,False,True,GR2017_Dict.zip,revised
2017,GraduationRates,GR,GR2017_L2.zip,https://nces.ed.gov/ipeds/datacenter/data/GR2017_L2.zip,False,True,GR2017_L2_Dict.zip,revised
2017,GraduationRates,GR,GR200_17.zip,https://nces.ed.gov/ipeds/datacenter/data/GR200_17.zip,False,True,GR200_17_Dict.zip,revised
2017,GraduationRates,PE,GR2017_PELL_SSL.zip,https://nces.ed.gov/ipeds/datacenter/data/GR2017_PELL_SSL.zip,False,True,GR2017_PELL_SSL_Dict.zip,revised
2017,HumanResources,SAL,SAL2017_IS.zip,https://nces.ed.gov/ipeds/datacenter/data/SAL2017_IS.zip,False,True,SAL2017_IS_Dict.zip,revised
2017,HumanResources,SAL,SAL2017_NIS.zip,https://nces.ed.gov/ipeds/datacenter/data/SAL2017_NIS.zip,False,True,SAL2017_NIS_Dict.zip,revised
2017,HumanResources,S,S2017_OC.zip,https://nces.ed.gov/ipeds/datacenter/data/S2017_OC.zip,False,True,S2017_OC_Dict.zip,revised
2017,HumanResources,S,S2017_SIS.zip,https://nces.ed.gov/ipeds/datacenter/data/S2017_SIS.zip,False,True,S2017_SIS_Dict.zip,revised
2017,HumanResources,S,S2017_IS.zip,https://nces.ed.gov/ipeds/datacenter/data/S2017_IS.zip,False,True,S2017_IS_Dict.zip,revised
2017,HumanResources,S,S2017_NH.zip,https://nces.ed.gov/ipeds/datacenter/data/S2017_NH.zip,False,True,S2017_NH_Dict.zip,revised
2017,HumanResources,EAP,EAP2017.zip,https://nces.ed.gov/ipeds/datacenter/data/EAP2017.zip,False,True,EAP2017_Dict.zip,revised
2017,OutcomeMeasures,OM,OM2017.zip,https://nces.ed.gov/ipeds/datacenter/data/OM2017.zip,False,True,OM2017_Dict.zip,revised
2017,Admissions,ADM,ADM2017.zip,https://nces.ed.gov/ipeds/datacenter/data/ADM2017.zip,False,True,ADM2017_Dict.zip,revised
2017,AcademicLibraries,AL,AL2017.zip,https://nces.ed.gov/ipeds/datacenter/data/AL2017.zip,False,True,AL2017_Dict.zip,revised
